Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
20232_31009_30565_PROGR IXD I- B,PROGRAMACION IXD I_PROGR IXD I- B(20232),20232_31009_30565_PROGR IXD I- B,20232_31009,PROGRAMACION IXD I_PROGR IXD I- B(20232),20232/CIENCIAS SOCIALES Y DE LA EDUCACIÓN - TUNJA/DISEÑO DE INTERACCIÓN JORNADA DIURNA/NIVEL 2,20232_31009_2,20232_31009,20232_35
20232_31009_30646_LUDICA Y VIDEOJ,LUDICA Y LOS VIDEOJUEGOS_LUDICA Y VIDEOJ(20232),20232_31009_30646_LUDICA Y VIDEOJ,20232_31009,LUDICA Y LOS VIDEOJUEGOS_LUDICA Y VIDEOJ(20232),20232/CIENCIAS SOCIALES Y DE LA EDUCACIÓN - TUNJA/DISEÑO DE INTERACCIÓN JORNADA DIURNA/NIVEL 6,20232_31009_6,20232_31009,20232_35
20232_31009_30500_PAUTAS DISÑ,PAUTAS DE DISEÑO UNIVERSAL_PAUTAS DISÑ(20232),20232_31009_30500_PAUTAS DISÑ,20232_31009,PAUTAS DE DISEÑO UNIVERSAL_PAUTAS DISÑ(20232),20232/CIENCIAS SOCIALES Y DE LA EDUCACIÓN - TUNJA/DISEÑO DE INTERACCIÓN JORNADA DIURNA/NIVEL 2,20232_31009_2,20232_31009,20232_35
20232_31009_30566_DISIÑ INT I,DISEÑO DE INTERACCION I_DISIÑ INT I(20232),20232_31009_30566_DISIÑ INT I,20232_31009,DISEÑO DE INTERACCION I_DISIÑ INT I(20232),20232/CIENCIAS SOCIALES Y DE LA EDUCACIÓN - TUNJA/DISEÑO DE INTERACCIÓN JORNADA DIURNA/NIVEL 3,20232_31009_3,20232_31009,20232_35
20232_31009_30605_INVES EN DISEÑ II,INVESTIGACION EN DISEÑO DE INTERACCION II_INVES EN DISEÑ II(20232),20232_31009_30605_INVES EN DISEÑ II,20232_31009,INVESTIGACION EN DISEÑO DE INTERACCION II_INVES EN DISEÑ II(20232),20232/CIENCIAS SOCIALES Y DE LA EDUCACIÓN - TUNJA/DISEÑO DE INTERACCIÓN JORNADA DIURNA/NIVEL 4,20232_31009_4,20232_31009,20232_35
20232_31009_30608_TEORI JUEGO,TEORIAS DEL JUEGO [VIRTUAL]_TEORI JUEGO(20232),20232_31009_30608_TEORI JUEGO,20232_31009,TEORIAS DEL JUEGO [VIRTUAL]_TEORI JUEGO(20232),20232/CIENCIAS SOCIALES Y DE LA EDUCACIÓN - TUNJA/DISEÑO DE INTERACCIÓN JORNADA DIURNA/NIVEL 5,20232_31009_5,20232_31009,20232_35
20232_32080_99239_DEPORT TIEM,DEPORTES TIEMPO Y MARCA_DEPORT TIEM(20232),20232_32080_99239_DEPORT TIEM,20232_32080,DEPORTES TIEMPO Y MARCA_DEPORT TIEM(20232),20232/CIENCIAS DE LA SALUD -TUNJA/CULTURA FÍSICA DEPORTE Y RECREACIÓN JORNADA DIURNA/NIVEL 6,20232_32080_6,20232_32080,20232_36
20232_32080_99253_OPC DE GRADO,OPCIÓN DE GRADO_OPC DE GRADO(20232),20232_32080_99253_OPC DE GRADO,20232_32080,OPCIÓN DE GRADO_OPC DE GRADO(20232),20232/CIENCIAS DE LA SALUD -TUNJA/CULTURA FÍSICA DEPORTE Y RECREACIÓN JORNADA DIURNA/NIVEL 9,20232_32080_9,20232_32080,20232_36
20232_32080_99229_PROGR EJER,PROGRAMACIÓN DEL EJERCICIO_PROGR EJER(20232),20232_32080_99229_PROGR EJER,20232_32080,PROGRAMACIÓN DEL EJERCICIO_PROGR EJER(20232),20232/CIENCIAS DE LA SALUD -TUNJA/CULTURA FÍSICA DEPORTE Y RECREACIÓN JORNADA DIURNA/NIVEL 5,20232_32080_5,20232_32080,20232_36
20232_32080_99232_DEPOR CONJ,DEPORTES DE CONJUNTO_DEPOR CONJ(20232),20232_32080_99232_DEPOR CONJ,20232_32080,DEPORTES DE CONJUNTO_DEPOR CONJ(20232),20232/CIENCIAS DE LA SALUD -TUNJA/CULTURA FÍSICA DEPORTE Y RECREACIÓN JORNADA DIURNA/NIVEL 5,20232_32080_5,20232_32080,20232_36
20232_32080_99209_PRAX MOTR,PRAXIOLOGÍA MOTRIZ_PRAX MOTR(20232),20232_32080_99209_PRAX MOTR,20232_32080,PRAXIOLOGÍA MOTRIZ_PRAX MOTR(20232),20232/CIENCIAS DE LA SALUD -TUNJA/CULTURA FÍSICA DEPORTE Y RECREACIÓN JORNADA DIURNA/NIVEL 2,20232_32080_2,20232_32080,20232_36
20232_32080_99208_MORF,MORFOFISIOLOGÍA_MORF(20232),20232_32080_99208_MORF,20232_32080,MORFOFISIOLOGÍA_MORF(20232),20232/CIENCIAS DE LA SALUD -TUNJA/CULTURA FÍSICA DEPORTE Y RECREACIÓN JORNADA DIURNA/NIVEL 2,20232_32080_2,20232_32080,20232_36
20232_30002_95343_ADCONDN1,INGLES I _ADCONDN1(20232),20232_30002_95343_ADCONDN1,20232_30002,INGLES I _ADCONDN1(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE IDIOMAS - TUNJA JORNADA DIURNA/NIVEL 2,20232_30002_2,20232_30002,20232_12
20232_30002_95343_ADMD1,INGLES I _ADMD1(20232),20232_30002_95343_ADMD1,20232_30002,INGLES I _ADMD1(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE IDIOMAS - TUNJA JORNADA DIURNA/NIVEL 2,20232_30002_2,20232_30002,20232_12
20232_30002_95086_IND6,INGLES VI_IND6(20232),20232_30002_95086_IND6,20232_30002,INGLES VI_IND6(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE IDIOMAS - TUNJA JORNADA DIURNA/NIVEL 6,20232_30002_6,20232_30002,20232_12
20232_30002_95127_DERA2,IDIOMA EXTRANJERO II_DERA2(20232),20232_30002_95127_DERA2,20232_30002,IDIOMA EXTRANJERO II_DERA2(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE IDIOMAS - TUNJA JORNADA DIURNA/NIVEL 2,20232_30002_2,20232_30002,20232_12
20232_30002_95081_ELMEC1,INGLES  I_ELMEC1(20232),20232_30002_95081_ELMEC1,20232_30002,INGLES  I_ELMEC1(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE IDIOMAS - TUNJA JORNADA DIURNA/NIVEL 1,20232_30002_1,20232_30002,20232_12
20232_30002_95085_CULDISA5,INGLES V_CULDISA5(20232),20232_30002_95085_CULDISA5,20232_30002,INGLES V_CULDISA5(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE IDIOMAS - TUNJA JORNADA DIURNA/NIVEL 5,20232_30002_5,20232_30002,20232_12
20232_30002_95081_AMBIND1B,INGLES  I_AMBIND1B(20232),20232_30002_95081_AMBIND1B,20232_30002,INGLES  I_AMBIND1B(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE IDIOMAS - TUNJA JORNADA DIURNA/NIVEL 1,20232_30002_1,20232_30002,20232_12
20232_30002_95086_CULF6,INGLES VI_CULF6(20232),20232_30002_95086_CULF6,20232_30002,INGLES VI_CULF6(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE IDIOMAS - TUNJA JORNADA DIURNA/NIVEL 6,20232_30002_6,20232_30002,20232_12
20232_30002_95128_DERB3,IDIOMA EXTRANJERO III_DERB3(20232),20232_30002_95128_DERB3,20232_30002,IDIOMA EXTRANJERO III_DERB3(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE IDIOMAS - TUNJA JORNADA DIURNA/NIVEL 3,20232_30002_3,20232_30002,20232_12
20232_30002_95129_DERA4,IDIOMA EXTRANJERO IV_DERA4(20232),20232_30002_95129_DERA4,20232_30002,IDIOMA EXTRANJERO IV_DERA4(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE IDIOMAS - TUNJA JORNADA DIURNA/NIVEL 4,20232_30002_4,20232_30002,20232_12
20232_30002_95344_ADMCONN2,INGLES II_ADMCONN2(20232),20232_30002_95344_ADMCONN2,20232_30002,INGLES II_ADMCONN2(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE IDIOMAS - TUNJA JORNADA DIURNA/NIVEL 2,20232_30002_2,20232_30002,20232_12
20232_30002_95086_ARQA6,INGLES VI_ARQA6(20232),20232_30002_95086_ARQA6,20232_30002,INGLES VI_ARQA6(20232),20232/DIVISION IDIOMAS-BASICAS-HUMANIDADES-DEPORTES/DEPARTAMENTO DE IDIOMAS - TUNJA JORNADA DIURNA/NIVEL 6,20232_30002_6,20232_30002,20232_12
20232_32020_20422_A,BIENES CIVILES Y COMERCIALES_A(20232),20232_32020_20422_A,20232_32020,BIENES CIVILES Y COMERCIALES_A(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 4,20232_32020_4,20232_32020,20232_32
20232_32020_20423_A,TEORIA DE LA PRUEBA_A(20232),20232_32020_20423_A,20232_32020,TEORIA DE LA PRUEBA_A(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 4,20232_32020_4,20232_32020,20232_32
20232_32020_21075_D,PNL I: ESCUELAS DE DERECHO  PENAL Y ESQUEMAS DEL DELITO_D(20232),20232_32020_21075_D,20232_32020,PNL I: ESCUELAS DE DERECHO  PENAL Y ESQUEMAS DEL DELITO_D(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 9,20232_32020_9,20232_32020,20232_32
20232_32020_20230_C,ANALITICA II_C(20232),20232_32020_20230_C,20232_32020,ANALITICA II_C(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 2,20232_32020_2,20232_32020,20232_32
20232_32020_20505_A,DERECHO DE FAMILIA Y SUCESIONES_A(20232),20232_32020_20505_A,20232_32020,DERECHO DE FAMILIA Y SUCESIONES_A(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 5,20232_32020_5,20232_32020,20232_32
20232_32020_20805_B,CONSULTORIO JURIDICO_B(20232),20232_32020_20805_B,20232_32020,CONSULTORIO JURIDICO_B(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 8,20232_32020_8,20232_32020,20232_32
20232_32020_20230_A,ANALITICA II_A(20232),20232_32020_20230_A,20232_32020,ANALITICA II_A(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 2,20232_32020_2,20232_32020,20232_32
20232_32020_20706_A,INVESTIGACION ASISTIDA II_A(20232),20232_32020_20706_A,20232_32020,INVESTIGACION ASISTIDA II_A(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 7,20232_32020_7,20232_32020,20232_32
20232_32020_21049_A,POL III: DERECHO DISCIPLINARIO_A(20232),20232_32020_21049_A,20232_32020,POL III: DERECHO DISCIPLINARIO_A(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 9,20232_32020_9,20232_32020,20232_32
20232_32020_37501_C,LAB I: SISTEMA GENERAL DE PENSIONES_C(20232),20232_32020_37501_C,20232_32020,LAB I: SISTEMA GENERAL DE PENSIONES_C(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 9,20232_32020_9,20232_32020,20232_32
20232_32020_21079_D,PNL VI: DERECHO PENAL COMPARADO_D(20232),20232_32020_21079_D,20232_32020,PNL VI: DERECHO PENAL COMPARADO_D(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 10,20232_32020_10,20232_32020,20232_32
20232_32020_37505_C,LAB VI: DERECHO INTERNACIONAL DE TRABAJO_C(20232),20232_32020_37505_C,20232_32020,LAB VI: DERECHO INTERNACIONAL DE TRABAJO_C(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 10,20232_32020_10,20232_32020,20232_32
20232_32020_20804_A,DERECHO PROCESAL LABORAL_A(20232),20232_32020_20804_A,20232_32020,DERECHO PROCESAL LABORAL_A(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 7,20232_32020_7,20232_32020,20232_32
20232_32020_20240_B,DERECHO CONSTITUCIONAL COLOMBIANO_B(20232),20232_32020_20240_B,20232_32020,DERECHO CONSTITUCIONAL COLOMBIANO_B(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 3,20232_32020_3,20232_32020,20232_32
20232_32020_21078_D,PNL IV: CRIMINOLOGIA_D(20232),20232_32020_21078_D,20232_32020,PNL IV: CRIMINOLOGIA_D(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 9,20232_32020_9,20232_32020,20232_32
20232_32020_21065_B,PRV X: DERECHO DE SEGUROS_B(20232),20232_32020_21065_B,20232_32020,PRV X: DERECHO DE SEGUROS_B(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 10,20232_32020_10,20232_32020,20232_32
20232_32020_21020_B,ANALITICA X_B(20232),20232_32020_21020_B,20232_32020,ANALITICA X_B(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 10,20232_32020_10,20232_32020,20232_32
20232_32020_20507_A,INVESTIGACION IV (ARGUMENTACION Y LOGICA JURIDICA)_A(20232),20232_32020_20507_A,20232_32020,INVESTIGACION IV (ARGUMENTACION Y LOGICA JURIDICA)_A(20232),20232/CIENCIAS JURÍDICAS Y POLÍTICAS/DERECHO JORNADA DIURNA/NIVEL 5,20232_32020_5,20232_32020,20232_32
20232_31030_30468_6A,PROYECTO IV. HABITAR_6A(20232),20232_31030_30468_6A,20232_31030,PROYECTO IV. HABITAR_6A(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 6,20232_31030_6,20232_31030,20232_18
20232_31030_30446_2A,TEORIA E HISTORIA II. FUNDAMENTOS DE LA ARQUITECTURA EL ARTE Y EL DISEÑO II_2A(20232),20232_31030_30446_2A,20232_31030,TEORIA E HISTORIA II. FUNDAMENTOS DE LA ARQUITECTURA EL ARTE Y EL DISEÑO II_2A(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 2,20232_31030_2,20232_31030,20232_18
20232_31030_30475_7A,ESTRUCTURAS IV. SIMULACIÓN_7A(20232),20232_31030_30475_7A,20232_31030,ESTRUCTURAS IV. SIMULACIÓN_7A(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 7,20232_31030_7,20232_31030,20232_18
20232_31030_30480_8B,PROYECTO VI. EXPERIMENTAL_8B(20232),20232_31030_30480_8B,20232_31030,PROYECTO VI. EXPERIMENTAL_8B(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 8,20232_31030_8,20232_31030,20232_18
20232_31030_30453_3B,EXPRESIÓN III. ILUSTRACIÓN ARQUITECTÓNICA Y PERSPECTIVA_3B(20232),20232_31030_30453_3B,20232_31030,EXPRESIÓN III. ILUSTRACIÓN ARQUITECTÓNICA Y PERSPECTIVA_3B(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 3,20232_31030_3,20232_31030,20232_18
20232_31030_30446_2C,TEORIA E HISTORIA II. FUNDAMENTOS DE LA ARQUITECTURA EL ARTE Y EL DISEÑO II_2C(20232),20232_31030_30446_2C,20232_31030,TEORIA E HISTORIA II. FUNDAMENTOS DE LA ARQUITECTURA EL ARTE Y EL DISEÑO II_2C(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 2,20232_31030_2,20232_31030,20232_18
20232_31030_33111_10B,PROYECTO DE GRADO_10B(20232),20232_31030_33111_10B,20232_31030,PROYECTO DE GRADO_10B(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 10,20232_31030_10,20232_31030,20232_18
20232_31030_33901_9A,EDIFICACIONES DE ALTA COMPLEJIDAD ESTETICA_9A(20232),20232_31030_33901_9A,20232_31030,EDIFICACIONES DE ALTA COMPLEJIDAD ESTETICA_9A(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 9,20232_31030_9,20232_31030,20232_18
20232_31030_30444_2D,FUNDAMENTOS DEL PROYECTO II_2D(20232),20232_31030_30444_2D,20232_31030,FUNDAMENTOS DEL PROYECTO II_2D(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 2,20232_31030_2,20232_31030,20232_18
20232_31030_30447_2D,EXPRESIÓN II. MANO ALZADA Y TECNICAS DE EXPRESIÓN_2D(20232),20232_31030_30447_2D,20232_31030,EXPRESIÓN II. MANO ALZADA Y TECNICAS DE EXPRESIÓN_2D(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 2,20232_31030_2,20232_31030,20232_18
20232_31030_33218_9B,ESPACIO PUBLICO_9B(20232),20232_31030_33218_9B,20232_31030,ESPACIO PUBLICO_9B(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 8,20232_31030_8,20232_31030,20232_18
20232_31030_30460_4B,EXPRESION IV. DIBUJO PLANIMÉTRICO ANÁLOGO Y DIGITAL_4B(20232),20232_31030_30460_4B,20232_31030,EXPRESION IV. DIBUJO PLANIMÉTRICO ANÁLOGO Y DIGITAL_4B(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 4,20232_31030_4,20232_31030,20232_18
20232_31030_30457_4C,ESTRUCTURAS I. ELEMENTOS ESTRUCTURALES_4C(20232),20232_31030_30457_4C,20232_31030,ESTRUCTURAS I. ELEMENTOS ESTRUCTURALES_4C(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 4,20232_31030_4,20232_31030,20232_18
20232_31030_30460_4A,EXPRESION IV. DIBUJO PLANIMÉTRICO ANÁLOGO Y DIGITAL_4A(20232),20232_31030_30460_4A,20232_31030,EXPRESION IV. DIBUJO PLANIMÉTRICO ANÁLOGO Y DIGITAL_4A(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 4,20232_31030_4,20232_31030,20232_18
20232_31030_30459_4B,TEORIA E HISTORIA IV. SISTEMAS SOCILES Y ORGANIZACIÓN ESPACIALES_4B(20232),20232_31030_30459_4B,20232_31030,TEORIA E HISTORIA IV. SISTEMAS SOCILES Y ORGANIZACIÓN ESPACIALES_4B(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 4,20232_31030_4,20232_31030,20232_18
20232_31030_30462_5B,PROYECTO III. URBANO_5B(20232),20232_31030_30462_5B,20232_31030,PROYECTO III. URBANO_5B(20232),20232/INGENIERIAS Y ARQUITECTURA - TUNJA/ARQUITECTURA JORNADA DIURNA/NIVEL 5,20232_31030_5,20232_31030,20232_18
